1651159238.985060, 0
1651159239.003549, 0
1651159239.017279, 2
1651159239.031932, 6
1651159239.055589, 0
1651159239.072590, 7
1651159239.086696, 6
1651159239.100956, 12
1651159239.116277, 16
1651159239.131497, 18
1651159239.149449, 23
1651159239.163847, 24
1651159239.178290, 30
1651159239.191962, 32
1651159239.205391, 36
1651159239.219510, 39
1651159239.233296, 43
1651159239.249083, 50
1651159239.274090, 50
1651159239.288737, 54
1651159239.305139, 60
1651159239.320157, 63
1651159239.333723, 68
1651159239.347415, 71
1651159239.362662, 77
1651159239.376522, 79
1651159239.391352, 85
1651159239.405888, 87
1651159239.420580, 91
1651159239.434210, 94
1651159239.448094, 98
1651159239.462470, 102
1651159239.477040, 108
1651159239.491062, 110
1651159239.505905, 114
1651159239.522904, 120
1651159239.537053, 122
1651159239.551721, 126
1651159239.566217, 130
1651159239.579436, 134
1651159239.593979, 139
1651159239.607172, 142
1651159239.620804, 144
1651159239.635417, 149
1651159239.648772, 151
1651159239.662096, 155
1651159239.677046, 159
1651159239.692828, 165
1651159239.707537, 168
1651159239.723240, 173
1651159239.737732, 178
1651159239.751187, 180
1651159239.764682, 184
1651159239.778454, 188
1651159239.792994, 193
1651159239.806764, 195
1651159239.820279, 200
1651159239.833711, 200
1651159239.848643, 200
1651159239.862734, 200
1651159239.876360, 200
1651159239.889552, 199
1651159239.903120, 200
1651159239.916524, 200
1651159239.931167, 200
1651159239.946623, 200
1651159239.960181, 199
1651159239.974347, 200
1651159239.988508, 199
1651159240.003164, 199
1651159240.017784, 199
1651159240.031444, 200
1651159240.044293, 200
1651159240.058820, 200
1651159240.072698, 200
1651159240.091249, 199
1651159240.106309, 199
1651159240.123182, 200
1651159240.136981, 200
1651159240.150850, 200
1651159240.166497, 200
1651159240.181409, 200
1651159240.196859, 200
1651159240.212344, 200
1651159240.229027, 200
1651159240.243086, 200
1651159240.259701, 200
1651159240.273487, 200
1651159240.286703, 199
1651159240.300773, 200
1651159240.314829, 200
1651159240.332453, 200
1651159240.348478, 199
1651159240.362140, 200
1651159240.382783, 200
1651159240.396493, 199
1651159240.410760, 200
1651159240.425538, 199
1651159240.439390, 200
1651159240.453470, 199
1651159240.467918, 199
1651159240.483056, 200
1651159240.498439, 200
1651159240.512523, 200
1651159240.529459, 200
1651159240.543467, 199
1651159240.558021, 199
1651159240.571907, 199
1651159240.585937, 199
1651159240.599470, 200
1651159240.615189, 199
1651159240.628872, 199
1651159240.642457, 200
1651159240.656578, 199
1651159240.671334, 198
1651159240.685646, 198
1651159240.699514, 198
1651159240.715238, 199
1651159240.729753, 199
1651159240.744253, 198
1651159240.761139, 198
1651159240.774739, 199
1651159240.792890, 199
1651159240.808680, 198
1651159240.823479, 199
1651159240.837262, 198
1651159240.850834, 198
1651159240.864516, 198
1651159240.879671, 198
1651159240.893293, 199
1651159240.908018, 198
1651159240.923654, 199
1651159240.937653, 198
1651159240.951958, 199
1651159240.966671, 198
1651159240.981106, 198
1651159240.994678, 198
1651159241.011107, 199
1651159241.024651, 199
1651159241.037880, 198
1651159241.053275, 198
1651159241.066872, 197
1651159241.082475, 199
1651159241.096965, 199
1651159241.111566, 200
1651159241.125683, 199
1651159241.139356, 200
1651159241.153050, 200
1651159241.168008, 199
1651159241.182656, 200
1651159241.196264, 200
1651159241.211274, 200
1651159241.224762, 200
1651159241.239252, 200
1651159241.253968, 200
1651159241.267559, 199
1651159241.282145, 199
1651159241.295763, 199
1651159241.310683, 199
1651159241.325104, 198
1651159241.339622, 199
1651159241.353113, 199
1651159241.366864, 200
1651159241.381337, 200
1651159241.395967, 199
1651159241.410679, 200
1651159241.424216, 200
1651159241.438150, 199
1651159241.452093, 199
1651159241.465475, 198
1651159241.478767, 198
1651159241.492073, 197
1651159241.505822, 196
1651159241.519549, 195
1651159241.533492, 197
1651159241.546725, 196
1651159241.560285, 196
1651159241.574018, 200
1651159241.587300, 199
1651159241.600723, 199
1651159241.614769, 200
1651159241.628449, 199
1651159241.641401, 200
1651159241.654848, 200
1651159241.678228, 199
1651159241.694275, 199
1651159241.708233, 199
1651159241.723621, 200
1651159241.738936, 199
1651159241.753329, 199
1651159241.766592, 198
1651159241.781067, 200
1651159241.795715, 200
1651159241.809401, 200
1651159241.823135, 200
1651159241.836955, 199
1651159241.853047, 200
1651159241.866581, 200
1651159241.880559, 200
1651159241.895610, 200
1651159241.909042, 200
1651159241.923309, 200
1651159241.937179, 199
1651159241.950942, 199
1651159241.965864, 199
1651159241.979574, 199
1651159241.993406, 199
1651159242.008769, 199
1651159242.022831, 199
1651159242.037494, 199
1651159242.051916, 200
1651159242.066740, 199
1651159242.080637, 196
1651159242.094700, 196
1651159242.110678, 196
1651159242.126302, 198
1651159242.141005, 199
1651159242.156517, 198
1651159242.171136, 199
1651159242.185411, 198
1651159242.199124, 197
1651159242.212590, 195
1651159242.227631, 195
1651159242.242508, 196
1651159242.259244, 196
1651159242.273836, 195
1651159242.289239, 195
1651159242.303924, 196
1651159242.319546, 196
1651159242.334134, 198
1651159242.348195, 197
1651159242.364485, 197
1651159242.377904, 194
1651159242.391794, 196
1651159242.406336, 197
1651159242.419882, 199
1651159242.434678, 199
1651159242.448885, 199
1651159242.463577, 199
1651159242.479683, 197
1651159242.493574, 197
1651159242.508140, 197
1651159242.522011, 197
1651159242.536041, 199
1651159242.549734, 200
1651159242.568814, 197
1651159242.585831, 198
1651159242.598960, 200
1651159242.613972, 196
1651159242.627477, 199
1651159242.642129, 199
1651159242.655311, 199
1651159242.669033, 198
1651159242.683584, 197
1651159242.697126, 198
1651159242.711251, 197
1651159242.725424, 199
1651159242.740178, 197
1651159242.754011, 198
1651159242.767540, 200
1651159242.782715, 198
1651159242.801604, 196
1651159242.821760, 196
1651159242.841656, 199
1651159242.855868, 198
1651159242.870999, 198
1651159242.884625, 197
1651159242.903145, 200
1651159242.920749, 197
1651159242.934427, 197
1651159242.961013, 199
1651159242.975048, 199
1651159242.988428, 199
1651159243.002766, 198
1651159243.017515, 197
1651159243.031691, 198
1651159243.050915, 198
1651159243.068941, 196
1651159243.083816, 197
1651159243.098678, 196
1651159243.119040, 193
1651159243.132791, 195
1651159243.149962, 196
1651159243.165870, 198
1651159243.179382, 197
1651159243.196150, 195
1651159243.212456, 196
1651159243.228256, 199
1651159243.242070, 196
1651159243.255791, 199
1651159243.269584, 198
1651159243.283431, 199
1651159243.297212, 199
1651159243.310788, 199
1651159243.324990, 198
1651159243.339330, 198
1651159243.353265, 199
1651159243.367481, 198
1651159243.381528, 199
1651159243.395410, 199
1651159243.409890, 197
1651159243.423692, 196
1651159243.437392, 194
1651159243.451017, 195
1651159243.464736, 198
1651159243.479000, 197
1651159243.493046, 197
1651159243.506681, 194
1651159243.520410, 195
1651159243.534371, 197
1651159243.547723, 196
1651159243.561075, 198
1651159243.574965, 198
1651159243.588235, 197
1651159243.602645, 199
1651159243.616494, 198
1651159243.631062, 195
1651159243.644942, 192
1651159243.658700, 191
1651159243.672062, 189
1651159243.686229, 185
1651159243.700518, 182
1651159243.715092, 179
1651159243.728217, 173
1651159243.741747, 167
1651159243.756065, 162
1651159243.769517, 157
1651159243.783023, 155
1651159243.797201, 150
1651159243.810524, 145
1651159243.824077, 140
1651159243.837393, 138
1651159243.850738, 135
1651159243.864455, 132
1651159243.879098, 134
1651159243.892402, 133
1651159243.908703, 131
1651159243.926412, 130
1651159243.944129, 130
1651159243.963492, 129
1651159243.982893, 130
1651159243.997795, 129
1651159244.011894, 130
1651159244.025264, 129
1651159244.038940, 130
1651159244.052401, 132
1651159244.067058, 132
1651159244.082089, 133
1651159244.097254, 131
1651159244.111558, 129
1651159244.125331, 123
1651159244.150711, 118
1651159244.166417, 114
1651159244.180727, 111
1651159244.194542, 107
1651159244.207616, 102
1651159244.221734, 99
1651159244.236476, 97
1651159244.249940, 95
1651159244.263374, 93
1651159244.276576, 91
1651159244.289706, 89
1651159244.303358, 88
1651159244.317037, 87
1651159244.331022, 87
1651159244.354344, 85
1651159244.369776, 86
1651159244.383446, 86
1651159244.397500, 85
1651159244.411889, 85
1651159244.425548, 83
1651159244.438812, 83
1651159244.452445, 83
1651159244.466024, 83
1651159244.480791, 84
1651159244.494307, 83
1651159244.508172, 83
1651159244.522670, 84
1651159244.536464, 81
1651159244.550380, 83
1651159244.563975, 82
1651159244.585331, 81
1651159244.600901, 83
1651159244.615080, 82
1651159244.628838, 83
1651159244.642550, 83
1651159244.656308, 83
1651159244.670402, 83
1651159244.684549, 83
1651159244.698229, 82
1651159244.712330, 83
1651159244.726569, 82
1651159244.740151, 83
1651159244.753856, 82
1651159244.768511, 83
1651159244.782196, 83
1651159244.795869, 82
1651159244.809370, 81
1651159244.823062, 83
1651159244.836724, 82
1651159244.850263, 82
1651159244.864105, 82
1651159244.877692, 80
1651159244.892380, 82
1651159244.906035, 83
1651159244.919017, 81
1651159244.932000, 81
1651159244.945611, 81
1651159244.959233, 80
1651159244.973183, 80
1651159244.986589, 81
1651159245.003655, 80
1651159245.018958, 78
1651159245.037669, 80
1651159245.052997, 80
1651159245.067843, 78
1651159245.084258, 79
1651159245.101961, 78
1651159245.119446, 80
1651159245.135415, 80
1651159245.151763, 79
1651159245.170103, 81
1651159245.185051, 80
1651159245.202487, 80
1651159245.219999, 80
1651159245.236344, 80
1651159245.253891, 79
1651159245.269681, 80
1651159245.286335, 79
1651159245.306523, 80
1651159245.323048, 80
1651159245.337897, 79
1651159245.355683, 80
1651159245.374119, 81
1651159245.394452, 80
1651159245.408101, 81
1651159245.431057, 81
1651159245.450351, 80
1651159245.464694, 81
1651159245.480049, 81
1651159245.493948, 80
1651159245.507348, 80
1651159245.522002, 79
1651159245.535372, 79
